,Time,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var
1637,2022-08-25 00:48:00,0.41293331899999997,0.4421418766254274,0.006816043263552661,0.4405598165959074,0.0028240378020109357,0.4452437478552072,0.002541729725430515,0.4451890855977501,0.002467293131157038,0.3817871123783135,0.00129463586390517
1638,2022-08-25 01:24:00,0.4026666565,0.3992991896827065,0.006816043263552661,0.377793762725298,0.0028159461847009648,0.3922276088278999,0.002535912990637981,0.39423012767341653,0.0024613594146846445,0.3537214143520141,0.0012872858076110286
1639,2022-08-25 02:00:00,0.401,0.42532537455305,0.006816043263552661,0.40487373194613013,0.002814141760014437,0.4165186129901257,0.0025352664096050504,0.4177031685197443,0.002460336320921626,0.3513506791822907,0.0012902286324925336
1640,2022-08-25 02:36:00,0.37173333750000004,0.42541164609084653,0.006816043263552661,0.4250109968739545,0.002808112898556606,0.4309426475597628,0.0025351170669101943,0.43159207354186124,0.0024603631683669663,0.3945300795743922,0.0012796495825485351
1641,2022-08-25 03:12:00,0.3713333435,0.4146226098798368,0.006816043263552661,0.39547125342085576,0.0028191190149071863,0.40971437329280963,0.002535352142611153,0.4116177643863914,0.002460448316732391,0.36144100614233865,0.0012888003471279448
1642,2022-08-25 03:48:00,0.364533325,0.4234179347417845,0.006816043263552661,0.41428795986533173,0.0028060514416656415,0.4242936766848799,0.0025349849764215687,0.42474373032743395,0.0024602936530997536,0.380207772051454,0.0012825658139053455
1643,2022-08-25 04:24:00,0.365066681,0.42238865918989366,0.006816043263552661,0.405343600002871,0.0028080116743379236,0.41633704047836634,0.0025354479838530933,0.4170065704040457,0.0024607387388209394,0.3570777954921218,0.0012867454156997905
1644,2022-08-25 05:00:00,0.3576999815,0.40695533402124,0.006816043263552661,0.39868795013160013,0.0028151620895985902,0.4092576027728525,0.0025344353602947526,0.4108415968242636,0.002459628122614016,0.3692409947522894,0.0012853285232216026
1645,2022-08-25 05:36:00,0.3762333375,0.4034208889322827,0.006816043263552661,0.3890895939859367,0.002809953097903872,0.4052861366004661,0.002534938907874194,0.4066012374718451,0.0024596424406826147,0.3810206370667936,0.001280286739660258
1646,2022-08-25 06:12:00,0.37,0.4142858719832483,0.006816043263552661,0.3908733997346484,0.002820679179122544,0.4044759165405159,0.002535115016759194,0.4060712542820344,0.002460009377811195,0.3451819253398893,0.0012897800115881295
1647,2022-08-25 06:48:00,0.3415666505,0.4137712897793602,0.006816043263552661,0.3959950090974585,0.002812668626970365,0.40892757138637126,0.002534498174044489,0.41044229212997424,0.0024593763486958705,0.3628466260977735,0.0012879784157235658
1648,2022-08-25 07:24:00,0.34506668100000004,0.39844419342790843,0.006816043263552661,0.392543161030476,0.0028062861992933356,0.4075644533737119,0.002534932071260655,0.4085259448987473,0.0024598128780158415,0.3956951644268116,0.0012796261949720542
