Time,Unnamed: 0,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var,DPMRM_UB,DPMRM_LB,DPIRMRM_UB,DPIRMRM_LB,DPORMRM_UB,DPORMRM_LB,DPR2MRM_UB,DPR2MRM_LB
2022-08-10 13:12:00,1062,803.200012,808.1944470739502,0.0068160432635526,873.0054573641099,0.0028137436843071,836.1385557484801,0.0025471095063527,840.9348622045384,0.0024730567094087,844.791245487391,0.0013508908493578,1035.8758240864831,645.9939003225936,1033.9766297342985,638.3004817626619,1080.9408101796823,665.0701045485374,988.8687563888905,700.7137345858915
2022-08-10 13:48:00,1063,832.400024,823.5777273724389,0.0068160432635526,898.875045407929,0.0028130579412541,853.3441240634281,0.0025515050269857,859.0011889045098,0.0024776856322237,865.4582610295935,0.0013744349829925,1054.1245050381854,663.8778727708343,1051.3528280303829,655.3354200964736,1106.7850585109227,690.9650323049352,1010.7858830518917,720.1306390072954
2022-08-10 14:24:00,1064,915.4000239999999,830.1174125162262,0.0068160432635526,914.5327097586064,0.0028159958060834,869.4253852813424,0.0025487309447654,874.4420853514588,0.0024745884207173,888.302052438327,0.0013583517825878,1069.4434071626463,679.4407635402713,1067.3264191079575,671.5243514547274,1122.5512617067438,706.514157810469,1032.776883574955,743.8272213016991
2022-08-10 15:00:00,1065,948.06665,841.5981484500138,0.0068160432635526,945.3226413646017,0.0028164079553589,896.4786202753487,0.0025506856709867,901.4129635831957,0.0024765232255249,927.4043961025948,0.0013705049398162,1096.4905032762772,706.3354238901142,1094.4555287638136,698.5017117868838,1153.3564155581855,737.2888671710181,1072.5240953415048,782.284696863685
2022-08-10 15:36:00,1066,1003.3999629999998,851.6954962187586,0.0068160432635526,972.6264706849396,0.0028178155526382,921.0284850727645,0.0025501339178497,925.6033067555056,0.0024760898720208,980.1120432896302,0.0013561991051636,1120.6637779161701,730.5428355948411,1118.983979654869,723.0729904906601,1180.712224421373,764.5407169485061,1124.4723492244195,835.751737354841
2022-08-10 16:12:00,1067,1073.133301,979.4200876490575,0.0068160432635526,1103.4202531087901,0.0028223775637965,1045.4753869407941,0.0025515367220472,1051.0817878787088,0.0024778920819358,1079.465216606784,0.0013650929888179,1246.2132330326315,855.9503427247863,1243.4853207463134,847.465453135275,1311.6743829509678,895.1661232666127,1224.2981027320398,934.6323304815279
2022-08-10 16:48:00,1068,1048.800049,1035.689330298085,0.0068160432635526,1130.3024101799585,0.0028288990086841,1079.2993924973148,0.0025510998624723,1082.3492330848856,0.0024781340557168,1091.3543703128232,0.0013603422369609,1277.4902055990315,887.2082605707398,1277.2923745110577,881.3064104835719,1338.7969993832357,921.8078209766813,1235.9350154560648,946.7737251695816
2022-08-10 17:24:00,1069,944.666687,1025.9148597520045,0.0068160432635526,1080.4698327490426,0.0028269382484675,1028.5175649554549,0.0025465653355864,1032.3886172241866,0.0024731734260009,985.766257332913,0.0013442783150658,1227.3341791980367,837.4430552503367,1226.3345045050164,830.7006254058934,1288.8921537735696,872.0475117245155,1129.4907100214764,842.0418046443497
2022-08-10 18:00:00,1070,843.866638,979.239916509898,0.0068160432635526,982.5040856138112,0.0028289379135165,948.6512421673212,0.0025481809875708,951.6596383271511,0.0024740239974744,877.7731055855362,0.0013466813389281,1146.6387201661798,756.6805564881224,1146.5309236088679,750.7715607257746,1191.0001084877738,774.0080627398486,1021.6259614018346,733.9202497692378
2022-08-10 18:36:00,1071,734.133362,867.1138686660756,0.0068160432635526,828.0695889985045,0.002827649786588,807.6462513228846,0.0025447340164922,812.1106520538076,0.0024693965082734,740.9783756413416,0.0013368920571605,1006.907301164444,617.3140029431713,1005.3920497384911,609.9004529072779,1036.5181382393805,619.6210397576288,884.3074309900429,597.6493202926403
2022-08-10 19:12:00,1072,629.266663,830.4822273502442,0.0068160432635526,822.6838306731938,0.0028189964557025,785.2745881664036,0.0025436531657363,789.5768742028162,0.0024683766001802,730.0883121204196,0.0013426413667212,984.3332917838783,594.820456621754,982.9783868298847,587.5707895029225,1030.8131826082508,614.5544787381366,873.7252304164643,586.4513938243748
2022-08-10 19:48:00,1073,640.733337,848.2414081824537,0.0068160432635526,860.8734695693349,0.0028209803720184,813.051345221596,0.0025439758782893,817.6128475357638,0.0024690529814283,759.3109869316143,0.001354663903996,1012.3959467354115,622.829748336116,1010.7676847996507,615.3350056435411,1069.076045894854,652.670893243816,903.5895626605288,615.0324112026997
2022-08-10 20:24:00,1074,621.400024,871.4366859695228,0.0068160432635526,908.0326254139954,0.0028253710284357,858.5141280982846,0.00254707529712,862.5137724807555,0.0024740956450132,790.7644901456058,0.0013793776485682,1057.495677588719,667.5318673727921,1056.350873536701,660.6773826598683,1116.3971650347148,699.668085793276,936.3531871620926,645.175793129119
2022-08-10 21:00:00,1075,654.600037,877.7992699820244,0.0068160432635526,885.2876442707184,0.0028195229152973,849.5519623146288,0.0025488851584931,852.8994518299396,0.0024743345259312,755.8435830090912,0.0013666251931584,1047.890769737351,657.9081339225282,1047.4589831589342,651.6449414703234,1093.4364298199605,677.1388587214761,900.7577278264596,610.9294381917227
2022-08-10 21:36:00,1076,660.200012,878.3749270141502,0.0068160432635526,895.287485963185,0.002816369606707,848.199471567758,0.0025424867126387,853.3542674969076,0.0024680361008516,787.200687390937,0.0013532424277878,1048.0972518124563,658.611283181359,1045.8579341265145,650.5410090090015,1103.319843841719,687.2551280846509,931.4035460392954,642.9978287425785
2022-08-10 22:12:00,1077,667.533325,826.1271088622306,0.0068160432635526,874.7744674230075,0.0028161069586132,823.7878998328,0.002543393762619,827.6862614416722,0.0024687744803573,806.6167849332512,0.0013487317824621,1022.45837488444,632.9141479989045,1021.4816172694161,626.0941823961839,1082.797124767908,666.7518100781072,950.5791135544068,662.6544563120955
2022-08-10 22:48:00,1078,685.333313,864.9758786887223,0.0068160432635526,940.820545721499,0.0028128499205517,877.834356007317,0.0025449465488941,881.6608530841866,0.0024705744265692,870.4030145072245,0.001354105222209,1076.5039562940076,686.8177498743656,1075.588411968064,680.0803000465698,1148.7228713919098,732.9182200510879,1014.6518359462657,726.1541930681834
