,T35111_MPD.PV,TI35112.PV,TI35111a3.PV,TI35111a9.PV
2022-04-02 02:24:00,0.5800666505000001,0.005205538263389503,0.5601695117782146,0.5328862989807472
2022-04-02 03:00:00,0.579,0.4007727809380701,0.5572031065068952,0.5307686214891927
2022-04-02 03:36:00,0.5484332885000001,0.02286143608457658,0.5266948508331266,0.508998923046418
2022-04-02 04:12:00,0.45376666250000003,0.0014489642588816141,0.5211866841423642,0.5053319977151585
2022-04-02 04:48:00,0.413033325,0.02071482236771493,0.5279662400171663,0.51592790916804
2022-04-02 05:24:00,0.41280001850000003,0.02382741225716432,0.5466098915542918,0.5264440008467766
2022-04-02 06:00:00,0.4623666685,0.050284426317484164,0.5364408119792481,0.4918833471620818
2022-04-02 06:36:00,0.458,0.024256735000536652,0.4894065308102382,0.45411992503974474
2022-04-02 07:12:00,0.47600000000000003,0.3779650101964151,0.4970338489658399,0.46211335201219583
2022-04-02 07:48:00,0.5184333495,0.01728024042073629,0.5127121121802825,0.4738860735471331
2022-04-02 08:24:00,0.5945,0.050660083717934956,0.5084743177249234,0.4595476696817311
2022-04-02 09:00:00,0.562633362,0.020446495653107223,0.45550824296191017,0.385788514482444
2022-04-02 09:36:00,0.417399994,0.06718900933776965,0.4588982751364705,0.42131506103861405
2022-04-02 10:12:00,0.3522666625,0.15477084898572502,0.49406795216883825,0.4640838209038911
2022-04-02 10:48:00,0.358299988,0.07480948803262852,0.5885591244614616,0.5626774758125013
2022-04-02 11:24:00,0.3752666625,0.4090372437479875,0.7093217749211309,0.6597206561430777
2022-04-02 12:00:00,0.3681666565,5.366534292154126e-05,0.7877115655703903,0.7435391474487538
2022-04-02 12:36:00,0.3947666625,0.0036492433186648063,0.8703386422006902,0.8168578218042359
2022-04-02 13:12:00,0.358,0.00021466137168616505,0.8194912104281977,0.7499302905942749
2022-04-02 13:48:00,0.2807666625,0.056616936782226034,0.7809320096955883,0.720585850971819
2022-04-02 14:24:00,0.2273333435,0.08344960824299666,0.7233045135739768,0.6802318028395966
2022-04-02 15:00:00,0.226400009,0.014650638617580765,0.6855930751221653,0.6435478286670175
2022-04-02 15:36:00,0.22023333750000001,0.053236020178168926,0.6847458213156843,0.6466232616657805
2022-04-02 16:12:00,0.2119666595,0.06949661908339594,0.6720334548982425,0.6394191181362512
2022-04-02 16:48:00,0.2230333405,0.021895459911988838,0.7025422190463289,0.6648264228641452
2022-04-02 17:24:00,0.24933334350000003,0.054792315122893634,0.721186379057773,0.6812950169520935
2022-04-02 18:00:00,0.3255,0.016421594933991628,0.7330504747200974,0.6853656618684703
2022-04-02 18:36:00,0.41500000000000004,0.01062573789846517,0.7110167910084115,0.657824445811757
2022-04-02 19:12:00,0.398299988,0.4191799935601588,0.7063558781241301,0.6434454777988368
2022-04-02 19:48:00,0.393100006,0.010947729955994419,0.6754234870728029,0.5997283265289575
2022-04-02 20:24:00,0.3970666505,0.051948051948051945,0.6461866205830749,0.5698179925138689
2022-04-02 21:00:00,0.423799988,0.06396908876247719,0.6182201263287492,0.5485992631473522
2022-04-02 21:36:00,0.474033325,0.029032950520553828,0.6211865316000686,0.5445735168539336
2022-04-02 22:12:00,0.499799988,0.04642052162713319,0.598728712510824,0.5161219791721923
2022-04-02 22:48:00,0.5188999635,0.03949769239025437,0.5635590354784563,0.48492005325843657
2022-04-02 23:24:00,0.4966999815,0.06225179778898786,0.5627117816719753,0.48950670520860484
2022-04-03 00:00:00,0.5376666870000001,0.0476011591714071,0.5572031065068952,0.4939124132547761
2022-04-03 00:36:00,0.5545999755000001,0.05039175700332725,0.5546608366131336,0.48556020621144214
2022-04-03 01:12:00,0.5650000000000001,0.018514543307931737,0.5618640193911766,0.5025404319664624
2022-04-03 01:48:00,0.5264333495,0.03536546098529569,0.5567794796036543,0.4873228656296664
2022-04-03 02:24:00,0.4514000245,0.034721476870237196,0.5266948508331266,0.46544525510493884
2022-04-03 03:00:00,0.471833313,0.026671675432006006,0.49406795216883825,0.43325437363906083
2022-04-03 03:36:00,0.46570001200000005,0.04974777288826875,0.5016947618501213,0.46057907038014534
2022-04-03 04:12:00,0.48743334950000006,0.009606096382955887,0.5423731140475692,0.5082358509125271
2022-04-03 04:48:00,0.48356668100000005,0.00466888483417409,0.5682199483627377,0.529979297154993
2022-04-03 05:24:00,0.4706999815,0.015509284104325425,0.5957623072395046,0.5599314629472065
2022-04-03 06:00:00,0.41206668100000005,0.01953418482344102,0.6415251992244748,0.6006574172504671
2022-04-03 06:36:00,0.4395,0.026510679403241387,0.6754234870728029,0.6321182667348673
2022-04-03 07:12:00,0.415600006,0.44005581195663834,0.7300845779230958,0.6737851293389063
2022-04-03 07:48:00,0.46033334350000005,0.029032950520553828,0.7639828657714238,0.7062617999449028
2022-04-03 08:24:00,0.4673333435,0.005420199635075668,0.816948940534437,0.7558284893866478
2022-04-03 09:00:00,0.543633362,0.0297842653214554,0.8576267842575671,0.7925436636041425
2022-04-03 09:36:00,0.5590666505,0.006010518407212622,0.8771181980754923,0.7912495773375294
2022-04-03 10:12:00,0.5150999755000001,0.02715466351829988,0.878813214162772,0.802637307492553
2022-04-03 10:48:00,0.5334332885,0.004615219491252549,0.905931946136298,0.8278424866345837
2022-04-03 11:24:00,0.6537666625,0.4558334227755715,0.905931946136298,0.8220104090383131
2022-04-03 12:00:00,0.724,0.06074916818718471,0.8906773098250973,0.8139982129693788
2022-04-03 12:36:00,0.698700012,0.001019641515509284,0.8927964612899348,0.8120359223332319
2022-04-03 13:12:00,0.6749666750000001,0.01829988193624557,0.8826268732405724,0.8030666250175376
2022-04-03 13:48:00,0.546866638,0.10743801652892561,0.8902541913961741,0.8190135690753664
2022-04-03 14:24:00,0.4752666625,0.008747450896211227,0.8622882056161671,0.7750636646525937
2022-04-03 15:00:00,0.3842333375,0.024417731029301275,0.8194912104281977,0.7394110911784306
2022-04-03 15:36:00,0.37646667500000003,0.039873349790705157,0.7991525428037916,0.7183914205519475
2022-04-03 16:12:00,0.3646999815,0.04910378877321025,0.7639828657714238,0.6714715008444241
2022-04-03 16:48:00,0.3170999755,0.09214339379628635,0.7512710078283007,0.6556499703354213
2022-04-03 17:24:00,0.3548333435,0.006171514435977246,0.7402541659724582,0.6511756058339255
2022-04-03 18:00:00,0.413466675,0.07083825265643447,0.7580505637031028,0.6750935684440051
2022-04-03 18:36:00,0.532333313,0.0031662552323709348,0.7783892313275098,0.6961706504244329
2022-04-03 19:12:00,0.6905,0.44740796393688953,0.811440265369356,0.724282749609662
2022-04-03 19:48:00,0.6366000365,0.0005903187721369539,0.8499999745762841,0.7678601344922296
2022-04-03 20:24:00,0.6961666870000001,0.0031125898894493933,0.8677963723069295,0.7926478545798208
2022-04-03 21:00:00,0.7495999755,0.05532896855210904,0.8860169054151328,0.8127677944222071
2022-04-03 21:36:00,0.6618333740000001,0.019265858108833314,0.8745759281817316,0.7924606952016084
2022-04-03 22:12:00,0.5492667235,0.03289685521090479,0.8622882056161671,0.7909544649860862
2022-04-03 22:48:00,0.4431333315,0.020500160996028763,0.8652541024131679,0.8021712287088825
2022-04-03 23:24:00,0.389899994,0.45594075346141455,0.8677963723069295,0.812168164725442
2022-04-04 00:00:00,0.3307666625,0.005098207577546421,0.8881350399313348,0.8214169948157632
2022-04-04 00:36:00,0.3230666505,0.037619405388000425,0.8699150152974493,0.7955810677146058
2022-04-04 01:12:00,0.315433319,0.050660083717934956,0.8283894092935205,0.7430674256687553
2022-04-04 01:48:00,0.3245,0.02420306965761511,0.7364405068946578,0.6546235992641698
2022-04-04 02:24:00,0.304833313,0.011806375442739079,0.6906776149096867,0.6106069193848498
2022-04-04 03:00:00,0.331299988,0.04770848985725018,0.6495761442833166,0.5692608079633956
2022-04-04 03:36:00,0.3631333315,0.04014167650531286,0.6135592134444678,0.5393803654723364
2022-04-04 04:12:00,0.40913333150000003,0.08242996672748738,0.5851696007612199,0.4988491354336695
2022-04-04 04:48:00,0.4254333495,0.06364709670494793,0.5682199483627377,0.4844514392155457
2022-04-04 05:24:00,0.441933319,0.09149940968122786,0.5843218384804212,0.49990421218189596
2022-04-04 06:00:00,0.4865666505,0.021841794569067294,0.6046605061048282,0.523671776672451
2022-04-04 06:36:00,0.5360999755,0.06638402919394654,0.6110164350763894,0.5170903255203321
2022-04-04 07:12:00,0.517700012,0.43871417838359983,0.5843218384804212,0.49582232216413935
2022-04-04 07:48:00,0.483533325,0.017924224535794783,0.5783895364121001,0.5095973260048527
2022-04-04 08:24:00,0.4838666685,0.003434581946978641,0.5771181472280613,0.5149352325096448
2022-04-04 09:00:00,0.4856333315,0.019695180852205646,0.5415253517667704,0.4460041922555753
2022-04-04 09:36:00,0.38283334350000003,0.01609960287646238,0.49152568227507754,0.43386148643965505
2022-04-04 10:12:00,0.298533325,0.05012343028871954,0.502966151034161,0.4459255583284829
2022-04-04 10:48:00,0.277966675,0.05012343028871954,0.530932136814168,0.4939149076227185
2022-04-04 11:24:00,0.34753335550000003,0.453203820972416,0.564830424662496,0.5443520088024201
2022-04-04 12:00:00,0.535333313,0.010411076526779006,0.6076269113761468,0.6153564412942529
2022-04-04 12:36:00,0.7349000245,0.04813781260062251,0.6961862900747677,0.6808544952170088
2022-04-04 13:12:00,0.6560999755,0.00037565740045078885,0.7449150788567396,0.7190347221333404
2022-04-04 13:48:00,0.671466675,0.02382741225716432,0.7580505637031028,0.7229705893982885
2022-04-04 14:24:00,0.539833313,0.004346892776644843,0.7512710078283007,0.7250495837411037
2022-04-04 15:00:00,0.3976666565,0.011860040785660619,0.7593219528871424,0.7328770739084902
2022-04-04 15:36:00,0.302766693,0.10577439089835783,0.7809320096955883,0.746636457281106
2022-04-04 16:12:00,0.2420666655,0.025759364602339806,0.8135594168341953,0.7646904879895562
2022-04-04 16:48:00,0.2135,0.046152194912525486,0.7762710968113069,0.718273490106947
2022-04-04 17:24:00,0.181899994,0.033165181925512495,0.7478809756537412,0.6872318988932076
2022-04-04 18:00:00,0.21380000300000002,0.06536438767843726,0.7186441091640123,0.6731586749639416
2022-04-04 18:36:00,0.244399994,0.05071374906085649,0.7707624216462259,0.7187127442124215
2022-04-04 19:12:00,0.2422333375,0.11135558656219813,0.7944911214451924,0.7316266595265049
2022-04-04 19:48:00,0.23066667200000002,0.060641837501341625,0.7343218639041371,0.6622413989593081
2022-04-04 20:24:00,0.17346667500000001,0.09649028657293118,0.6906776149096867,0.6408841708350881
2022-04-04 21:00:00,0.16760000600000002,0.02790597831920146,0.6686439311980008,0.6079482911800831
2022-04-04 21:36:00,0.222966675,0.02248577868412579,0.6347456433496728,0.5977310738503423
2022-04-04 22:12:00,0.29056665049999997,0.029676934635612322,0.6483047550992769,0.6008870217749731
2022-04-04 22:48:00,0.3001999815,0.023183428142105826,0.5771181472280613,0.5226303985022653
2022-04-04 23:24:00,0.29980001850000004,0.4697327465922507,0.502966151034161,0.45693394009992083
2022-04-05 00:00:00,0.299200012,0.06735000536653428,0.4720337599828337,0.44399757547435925
2022-04-05 00:36:00,0.309466675,0.08387893098636899,0.48389836411947584,0.44816869026014317
2022-04-05 01:12:00,0.355833313,0.067618332081142,0.48898290390699817,0.4575828437863638
2022-04-05 01:48:00,0.4236333315,0.05758291295481377,0.5050847940246816,0.46804528610870477
2022-04-05 02:24:00,0.468,0.07352151980251152,0.5127121121802825,0.4828341482896832
2022-04-05 03:00:00,0.4711666565,0.029462273263926152,0.5072029285408846,0.46147319905919026
2022-04-05 03:36:00,0.4333333435,0.06225179778898786,0.48389836411947584,0.4601735106875271
2022-04-05 04:12:00,0.40713333150000003,0.033057851239669415,0.4822033480321961,0.46901551345562176
2022-04-05 04:48:00,0.4037666625,0.08564988730277986,0.4974579843433977,0.499516767325316
2022-04-05 05:24:00,0.4526999815,0.0011269722013523666,0.5161016358805242,0.5344474052909955
2022-04-05 06:00:00,0.536200012,0.05082107974669957,0.45296597306814945,0.41848293114239965
2022-04-05 06:36:00,0.39533331299999996,0.09096275625201244,0.38220299210017394,0.34014084509921894
2022-04-05 07:12:00,0.24879998800000003,0.03397016206933562,0.28601680372026905,0.27056903852297687
2022-04-05 07:48:00,0.396100006,0.11237522807770742,0.14661050172347423,0.16311960048567364
2022-04-05 08:24:00,0.4038666685,0.05232370934850273,0.10974580860382677,0.15065867874638528
2022-04-05 09:00:00,0.4305,0.0733605237737469,0.1228818019245086,0.15494833734633495
2022-04-05 09:36:00,0.442299988,0.07384351186004078,0.11991539665318829,0.14365105869767092
2022-04-05 10:12:00,0.458933319,0.08280562412793817,0.11059357088462551,0.12028410605512718
2022-04-05 10:48:00,0.453266693,0.07405817323172693,0.1152544837689069,0.13377205312611196
2022-04-05 11:24:00,0.4397333375,0.48679832564130077,0.13008447622823294,0.14119144834165986
2022-04-05 12:00:00,0.45969998149999997,0.02720832886122142,0.1483050093364362,0.16010092458041214
2022-04-05 12:36:00,0.513133362,0.0022002790597831917,0.15508507368555602,0.16157468712141032
2022-04-05 13:12:00,0.5256666259999999,0.0178168938499517,0.1347458975868321,0.15081778670806933
2022-04-05 13:48:00,0.479200012,0.008425458838681978,0.14491497716187673,0.15132005427254036
2022-04-05 14:24:00,0.4251999815,0.7376301384565846,0.17966102729100353,0.18573910146242234
2022-04-05 15:00:00,0.3015,0.9555114307180423,0.25677993723054104,0.2763212145625449
2022-04-05 15:36:00,1.0,0.9796608350327358,0.16610140706708165,0.17785170557315055
2022-04-05 16:12:00,1.0,0.6116239132768058,0.13813592976139244,0.15158834194578574
2022-04-05 16:48:00,0.8829332885,0.6246109262638188,0.14788138243319526,0.19164416998945732
2022-04-05 17:24:00,0.6686000365,0.7039283031018568,0.1707628284256808,0.24472996279343562
2022-04-05 18:00:00,0.5794666140000001,0.6748416872383814,0.20211884638024813,0.2702888514879085
2022-04-05 18:36:00,0.6758999635,0.6607277020500161,0.16822055853192008,0.23701852207227425
2022-04-05 19:12:00,0.707633301,0.778308468391113,0.15508507368555602,0.20965514218244863
2022-04-05 19:48:00,0.5478333129999999,0.3781796715681013,0.1974574250216481,0.1959762737357007
2022-04-05 20:24:00,0.195,0.9279274444563701,0.2894068358948294,0.34644836558176095
2022-04-05 21:00:00,1.0,0.44365138993238157,0.15678008977283664,0.21897136109848248
2022-04-05 21:36:00,0.888333313,0.6877750348824728,0.15508507368555602,0.24892291352153073
2022-04-05 22:12:00,0.6605,0.8155522163786627,0.18432194017528492,0.2968267591540137
2022-04-05 22:48:00,0.5741333620000001,0.7321026081356659,0.2347457450445365,0.3547949705200466
2022-04-05 23:24:00,0.681299988,1.0,0.24999987288142034,0.3746728339982184
2022-04-06 00:00:00,0.638,0.9870666523559084,0.26779677908638355,0.37071819763678704
2022-04-06 00:36:00,0.7770666505,0.8217773961575614,0.37966072220641234,0.4738548735022192
2022-04-06 01:12:00,0.338299988,0.7746055597295267,0.5199152949583246,0.5481930900855705
2022-04-06 01:48:00,0.206800003,0.8264999463346571,0.6093219274634265,0.6130384783243308
2022-04-06 02:24:00,0.23850000000000002,0.8029408607921005,0.6483047550992769,0.6631711030499847
2022-04-06 03:00:00,0.2407333375,0.7819577117097779,0.6495761442833166,0.6300174364497391
2022-04-06 03:36:00,0.25240000900000004,0.967478802189546,0.6055082683856261,0.5879113197402273
2022-04-06 04:12:00,0.1916333315,0.7370398196844478,0.6237288014938303,0.6244754824690304
2022-04-06 04:48:00,0.1825666655,0.8317054845980465,0.6690675581012417,0.666461174365601
2022-04-06 05:24:00,0.219,0.7693463561232157,0.6533892948868001,0.6305933492054194
2022-04-06 06:00:00,0.24163334649999998,0.6638939572823871,0.5843218384804212,0.5498328303229112
2022-04-06 06:36:00,0.1969333345,0.7263067511001394,0.50254252413092,0.4706927101033713
2022-04-06 07:12:00,0.190833328,0.7270044005581197,0.4610169181269912,0.4546733475926672
2022-04-06 07:48:00,0.17990000900000003,0.9856176880970269,0.41694904222930074,0.4097488813475376
2022-04-06 08:24:00,0.183199997,0.7453579478372867,0.3953389854208549,0.3841612460848136
2022-04-06 09:00:00,0.2507666625,0.6599227219061929,0.34661019663888304,0.338047497917918
2022-04-06 09:36:00,0.268433319,0.7931737683803799,0.3322033226084802,0.32224530898328574
2022-04-06 10:12:00,0.292200012,0.6645379413974456,0.35042385571668344,0.33772928199455166
2022-04-06 10:48:00,0.28236666850000003,0.6749490179242246,0.37415255551564996,0.35995880285550186
2022-04-06 11:24:00,0.2943333435,0.7162176666308897,0.39110169943981443,0.3715012656054917
2022-04-06 12:00:00,0.321,0.6842867875925727,0.3720339125251293,0.3425268511552986
2022-04-06 12:36:00,0.281833313,0.5936460233980895,0.3411015214738029,0.31459565498278863
2022-04-06 13:12:00,0.217,0.5780830739508426,0.3389833869576,0.3115626262390414
2022-04-06 13:48:00,0.18580000300000002,0.688580015026296,0.36398296746628755,0.3287924114621035
2022-04-06 14:24:00,0.1951333315,0.7011377052699367,0.39449122314005614,0.3604729288905162
2022-04-06 15:00:00,0.2796333315,0.7746055597295267,0.42372910657842056,0.3928641367260397
2022-04-06 15:36:00,0.4108333435,0.9762799184286787,0.4584741397589127,0.43030369992868067
2022-04-06 16:12:00,0.557133301,0.748363207040893,0.4766946728671151,0.44294871420034987
2022-04-06 16:48:00,0.626133301,0.722979499839004,0.4635591880207519,0.4258243466913001
2022-04-06 17:24:00,0.529866699,0.7376301384565846,0.4894065308102382,0.4799558930321801
2022-04-06 18:00:00,0.432033325,0.8057314586240205,0.5525427020969307,0.5578730369170941
2022-04-06 18:36:00,0.4337666625,0.8282172373081463,0.6360165240593938,0.620972653835338
2022-04-06 19:12:00,0.418333313,0.8183964795535043,0.6610166130424,0.6432314937424284
2022-04-06 19:48:00,0.37816668700000006,0.9503595577975743,0.6800849084314029,0.6665766104426574
2022-04-06 20:24:00,0.3182333375,0.7988086293871418,0.6822030429476049,0.6668442847467393
2022-04-06 21:00:00,0.32170001200000004,0.814800901577761,0.6961862900747677,0.6828954606715243
2022-04-06 21:36:00,0.2978666685,0.820650423956209,0.7279659349325751,0.711436223121293
2022-04-06 22:12:00,0.31333334350000003,0.8272512611355586,0.7703387947429858,0.7629920687686607
2022-04-06 22:48:00,0.312299988,0.8342277557153589,0.8080507416691143,0.7822471989781441
2022-04-06 23:24:00,0.3467333375,0.8729741333047119,0.818219821244158,0.7958094455007796
2022-04-07 00:00:00,0.4127666625,0.9474079639368895,0.816101686727956,0.7921586722242271
2022-04-07 00:36:00,0.434466675,0.9440270473328324,0.8190675835249577,0.7944723007187076
2022-04-07 01:12:00,0.45426666250000003,0.8647633358377159,0.8127116545533957,0.7866916310643344
2022-04-07 01:48:00,0.437200012,0.8729741333047119,0.8033893203105142,0.7841465170465725
2022-04-07 02:24:00,0.3903000185,0.7891488676612644,0.8033893203105142,0.7768675015875015
2022-04-07 03:00:00,0.3186999815,0.7996136095309649,0.7932197322611536,0.7772755556480604
2022-04-07 03:36:00,0.302766693,0.9557260920897285,0.7991525428037916,0.7735543266999638
2022-04-07 04:12:00,0.295,0.9468176451647525,0.7855929225798697,0.7651440949335164
2022-04-07 04:48:00,0.293533325,0.7892561983471075,0.7783892313275098,0.7538318500771997
2022-04-07 05:24:00,0.2790666505,0.7911344853493613,0.7754233345305073,0.754799583056176
2022-04-07 06:00:00,0.275100006,0.7970376730707309,0.78898295475443,0.7520535701908795
2022-04-07 06:36:00,0.2697666625,0.7244284640978856,0.715254076989452,0.6499152548714484
2022-04-07 07:12:00,0.248099991,0.7374154770848985,0.5771181472280613,0.503644823595641
2022-04-07 07:48:00,0.241300003,0.947461629279811,0.42711863027866315,0.3569482234232346
2022-04-07 08:24:00,0.244833328,0.6384565847375764,0.30381370992523227,0.2500666016686175
2022-04-07 09:00:00,0.2215,0.5123430288719545,0.3016950669347125,0.24252117953507657
2022-04-07 09:36:00,0.2105333405,0.4804658151765589,0.3228814968399174,0.25298918307118967
2022-04-07 10:12:00,0.232099991,0.5667060212514758,0.3559320224074458,0.2811493703990404
2022-04-07 10:48:00,0.27496664449999997,0.578727058065901,0.39194895324629453,0.3170508899720801
2022-04-07 11:24:00,0.3626666565,0.6907802940860792,0.40889860564477765,0.32610319658158815
2022-04-07 12:00:00,0.417833313,0.5422882902221745,0.4127117562482594,0.3302724303685949
2022-04-07 12:36:00,0.47350000000000003,0.6571321240742728,0.4216104635879008,0.3584744085822944
2022-04-07 13:12:00,0.505333313,0.6395835569389289,0.42372910657842056,0.3561813892917929
2022-04-07 13:48:00,0.443,0.6285284962970913,0.40211854129565694,0.3435944406345133
2022-04-07 14:24:00,0.35993334950000005,0.5671890093377697,0.39745762841137555,0.337600760708618
2022-04-07 15:00:00,0.28766668700000003,0.641783835998712,0.40211854129565694,0.33914812754954404
2022-04-07 15:36:00,0.269,0.9305033809166041,0.3991526444986553,0.329514960339754
2022-04-07 16:12:00,0.28200000000000003,0.5868841901899753,0.39449122314005614,0.3078345275562846
2022-04-07 16:48:00,0.288899994,0.89658688419019,0.3584742923012074,0.2662431502509506
2022-04-07 17:24:00,0.435066681,0.5993345497477729,0.27584721567090753,0.18063889595512883
2022-04-07 18:00:00,0.425799988,0.5900504454223462,0.27796636713574596,0.19167038129848812
2022-04-07 18:36:00,0.462600006,0.39728453364816996,0.17500011440672214,0.16893360413718206
2022-04-07 19:12:00,0.792299988,0.77889878716325,0.07330525086173711,0.060533280327332406
2022-04-07 19:48:00,0.0,0.9563700762047869,0.0,0.0
2022-04-07 20:24:00,0.0,0.6204250295159386,0.03855920073260943,0.10478140483865594
2022-04-07 21:00:00,0.0,0.3861221423204894,0.13559365986763172,0.2511697665594639
2022-04-07 21:36:00,0.0,0.9387141783835998,0.46525420410803164,0.4730175428079537
2022-04-07 22:12:00,0.0,0.9420414296447354,0.6156778564349885,0.5799309779766535
2022-04-07 22:48:00,0.0,0.6621230009659762,0.7483046025569813,0.6641007662493852
2022-04-07 23:24:00,0.0,0.8454974777288827,0.8055079633010349,0.7224046541143796
2022-04-08 00:00:00,0.587133362,0.944188043361597,0.8800846033468117,0.7616312479367799
2022-04-08 00:36:00,1.0,0.7833530106257378,0.8733045389976919,0.7536733554846826
2022-04-08 01:12:00,1.0,0.6768809702694001,0.8758468088914535,0.7738507066810172
2022-04-08 01:48:00,0.799,0.8291832134807341,0.8936437150964158,0.800232614122546
2022-04-08 02:24:00,0.6139666140000001,0.8071267575399806,0.9084747245043765,0.824196088724749
2022-04-08 03:00:00,0.4884000245,0.7762691853600944,0.8906773098250973,0.8042340301057127
2022-04-08 03:36:00,0.39533331299999996,0.9016850917677364,0.7809320096955883,0.7051991992015729
2022-04-08 04:12:00,0.34630001850000003,0.6570784587313513,0.6923731394712842,0.5942868424176506
2022-04-08 04:48:00,0.32739999399999997,0.7143930449715573,0.6495761442833166,0.583661571027351
2022-04-08 05:24:00,0.3180666505,0.7583449608242996,0.7415250466821792,0.6693288796734471
2022-04-08 06:00:00,0.406,0.7675753998068048,0.7762710968113069,0.6861031769537735
2022-04-08 06:36:00,0.5222333375,0.7788451218203284,0.7919488515514308,0.6990451845756631
2022-04-08 07:12:00,0.613033325,0.8163571965224857,0.7957625106292321,0.7029592158983
2022-04-08 07:48:00,0.597533325,0.8952452506171513,0.7944911214451924,0.6988093236856638
2022-04-08 08:24:00,0.552366699,0.7141783835998712,0.7639828657714238,0.671286181573711
2022-04-08 09:00:00,0.5080666505,0.7468605774390898,0.7207622436802144,0.6357128553958056
2022-04-08 09:36:00,0.4279333495,0.7498658366426961,0.7105931641051706,0.6310020166351435
2022-04-08 10:12:00,0.44503335550000006,0.7017280240420737,0.6618643753231988,0.565953848550075
2022-04-08 10:48:00,0.4973666685,0.7044649565310722,0.598728712510824,0.5123271050328864
