,y_true,DPMRM,DPMRM_LB,DPMRM_UB,DPIRMRM,DPIRMRM_LB,DPIRMRM_UB,DPORMRM,DPORMRM_LB,DPORMRM_UB,DPR2MRM,DPR2MRM_LB,DPR2MRM_UB,GMR
14,137.0,137.6048619589212,117.64954390464872,157.56018001319367,133.05727169067723,111.51575001465355,154.59879336670087,138.9151819380396,110.51299181959077,167.3173720564885,136.30404274246231,99.77131229042696,172.83677319449765,130.6887289007652
15,144.0,140.47345377361896,120.49833726940182,160.44857027783613,131.13635329885992,109.60023618454372,152.67247041317614,136.92418521992317,108.57341730301697,165.2749531368294,134.27923154828844,97.77026917561956,170.78819392095735,127.50952099718504
16,136.0,137.63472745407643,117.6796470534233,157.58980785472954,129.90589850138701,108.36598564516446,151.44581135760953,133.91033907465075,105.57278971410354,162.24788843519798,132.51370685557234,96.0156451885854,169.01176852255924,125.96292674743609
17,119.0,137.35838505764644,117.4179406199666,157.29882949532623,128.38677278912516,106.85863909779775,149.9149064804526,132.95190548630256,104.65802802877553,161.2457829438296,130.5978125689053,94.11766560699691,167.07795953081373,122.85710985400281
18,125.0,138.0807044435616,118.13872475809198,158.02268412903118,129.28193488463407,107.74801846247509,150.81585130679306,134.50845648936308,106.20868366526801,162.80822931345813,131.4077690466067,94.92229345379184,167.89324463942154,124.61308334024335
19,123.0,149.3484902094618,129.2209022742596,169.476078144664,135.3577494438696,113.77302516006885,156.94247372767035,141.33403049395946,112.84847300681872,169.8195879811002,139.49405967848804,102.88298978134486,176.10512957563122,134.85024801527834
20,136.0,143.40984125053834,123.39675482563631,163.42292767544038,135.00555998934033,113.4429331273442,156.5681868513364,140.88407269853337,112.43784200192222,169.33030339514454,138.70029566474844,102.12758487647449,175.27300645302242,137.06969865849024
21,148.0,145.89862037168893,125.84640229390206,165.95083844947584,141.5267505132859,119.8988771685171,163.15462385805463,147.84181103067894,119.1449147992514,176.5387072621065,145.86266675494971,109.1418171415634,182.583516368336,145.55357921162627
22,147.0,142.50042700273528,122.47116896937013,162.52968503610046,139.45344537457683,117.82997304526694,161.07691770388678,146.23850095520334,117.53439145991905,174.94261045048762,144.34141245641072,107.62520016960808,181.05762474321338,143.7910140240235
23,148.0,143.97221939284333,123.91354269840164,164.03089608728502,139.2620593813611,117.62559097170288,160.89852779101935,145.20107425344864,116.485120135111,173.91702837178627,144.2602016210821,107.52924188152049,180.9911613606437,140.0956319985935
24,155.0,150.62735793896326,130.429462761167,170.8252531167595,140.62488994217603,118.94802781485447,162.30175206949755,147.0999835226713,118.26145019599709,175.9385168493455,146.44893979983377,109.63739419587701,183.2604854037905,141.83144000519857
25,165.0,148.40342773533487,128.30539298628668,168.50146248438307,139.16901661353896,117.55409726839486,160.78393595868303,144.12140288631963,115.55585772796445,172.68694804467478,143.2129676011093,106.54288542370222,179.8830497785164,141.91045902780223
26,139.0,136.25151096849513,116.32223284477887,156.18078909221137,132.12799747700285,110.5920383337996,153.6639566202061,137.02396444215677,108.70500942796917,165.34291945634436,133.8028308550465,97.3122437977969,170.2934179122961,129.23803639339192
27,122.0,140.3839415853028,120.41217177610785,160.35571139449775,130.66977124620715,109.13217242943858,152.2073700629757,135.72260019520078,107.3876395077692,164.0575608826324,133.68146520652232,97.17672494905521,170.18620546398947,124.52412721821324
28,136.0,142.09251162757786,122.05543521738002,162.1295880377757,128.73107269922085,107.18139258614478,150.28075281229695,134.02347126861605,105.62853558713276,162.4184069500993,132.38084138886043,95.8652202254305,168.89646255229036,126.34847751632708
29,141.0,148.35191188799106,128.24163918222823,168.46218459375388,138.71460366948295,117.12807574229495,160.30113159667093,145.67381929422837,117.07729672375332,174.27034186470337,141.35540041106506,104.75433537111633,177.95646545101383,149.21556080613408
30,146.0,136.95197603319906,117.02627257431303,156.87767949208512,130.23486747268313,108.70317067728955,151.76656426807673,134.60871079060195,106.31967711319531,162.89774446800857,131.83984815084827,95.35817830292646,168.32151799877008,134.36419608671557
31,115.0,130.0530500216688,110.13610645366394,149.9699935896737,125.40228538148058,103.86603684093173,146.93853392202942,129.8838387001779,101.60164634314287,158.16603105721296,126.43694364392697,89.9564630087568,162.9174242790971,125.30166559352045
32,118.0,113.78931847734358,93.56394800229897,134.01468895238824,118.3006298196157,96.55074635751647,140.05051328171493,117.88245683796065,89.0448608325083,146.72005284341301,118.95710585912005,82.28717897406543,155.62703274417467,112.13163565171898
33,114.0,126.21614027771058,106.25210544431705,146.18017511110412,123.1744280822302,101.5994315199798,144.74942464448057,125.8168218237434,97.4323814168649,154.20126223062192,124.42949728860359,87.91521014596313,160.94378443124404,125.98425937242344
34,112.0,120.39794337126318,100.44342711928117,140.35245962324515,116.47510147848443,94.91857612207185,138.03162683489703,122.87431176514596,94.5522375061836,151.19638602410834,119.26248419492644,82.76183020534206,155.76313818451084,118.625273953879
35,91.0,24.021131836083057,-24.44084277026131,72.48310644242743,9.229320808212124,-14.243860135346647,32.702501751770896,36.623244210374345,5.043315093879905,68.2031733268688,20.769575661506927,-18.746119270879305,60.28527059389316,1.4913040615975306
36,56.0,93.36376464182165,72.81393390625749,113.91359537738582,65.12227114307274,43.032191409484916,87.21235087666055,91.2505623747521,62.02262185706041,120.47850289244381,78.93833870238569,41.90327868596818,115.97339871880318,62.31436745266615
37,60.0,110.47331580998667,89.76724822094178,131.1793833990316,79.78905911773528,57.81541221660753,101.76270601886303,102.34819406072917,73.14282739102147,131.55356073043689,95.032603224644,57.93956265351177,132.12564379577626,76.13738181584515
38,56.0,84.86466485639698,63.77206930960439,105.95726040318957,27.893962383484936,5.4567740876578865,50.331150679311975,56.11568904291346,26.33120090786963,85.90017717795729,46.39009879294862,8.702598583981128,84.07759900191611,30.54455803402293
39,57.0,103.37266786062364,83.1254054806355,123.61993024061178,63.44421057959224,41.50732500958693,85.38109614959755,81.9334529875533,53.016737661780994,110.85016831332558,73.57228270446775,36.60540135852795,110.53916405040756,68.07865384095429
40,68.0,102.62367693080157,82.38032996923933,122.86702389236382,65.16129864764503,43.26884997622058,87.05374731906947,83.2857995151269,54.437539178271216,112.13405985198256,75.55106658085562,38.64123222385636,112.46090093785486,71.65948554702801
41,78.0,112.84618550968786,92.38437627337558,133.30799474600013,68.70175238568518,46.849307941355335,90.55419683001504,86.30974905694765,57.485200206340494,115.13429790755481,80.2721370844492,43.39113420107714,117.15313996782128,76.66541571900385
42,104.0,107.60555952060056,87.30144077390644,127.90967826729467,68.50233376212076,46.63197296533342,90.37269455890811,86.46597315853653,57.63978372509607,115.29216259197699,78.9631046046646,42.07920232155668,115.84700688777251,77.76509479944183
43,72.0,110.21838260788823,89.79591125820401,130.64085395757243,67.94035704638839,46.05584214964995,89.82487194312684,87.69992222207213,58.8535419356563,116.54630250848797,79.78909895155063,42.896394436803874,116.68180346629738,78.59819836776235
44,89.0,115.96304895530402,95.43541827103671,136.49067963957134,71.06141150489213,49.18119999761574,92.94162301216852,90.73967877474625,61.882463879037424,119.59689367045507,82.94188882116423,46.052121181486534,119.83165646084191,78.41821696013663
45,123.0,105.63385350729315,85.28152384542877,125.98618316915756,63.22959386984121,41.2662214031633,85.19296633651913,83.23670061123505,54.270202214675024,112.20319900779508,74.58852498080195,37.60209103661632,111.57495892498754,73.12525781128375
46,89.0,105.38767515435423,85.10452869681599,125.67082161189244,66.56115171318484,44.65425693743073,88.46804648893895,85.02678371166213,56.14456055711555,113.90900686620874,77.1714860171912,40.24687885454306,114.09609317983934,72.27409688686025
47,74.0,94.30040050955978,73.72985023078151,114.87095078833804,47.321577395906715,25.159562929841854,69.48359186197156,72.22266956134155,42.933875831753376,101.51146329092973,62.04058120949385,24.81146964377083,99.2696927752169,53.29718881829049
48,60.0,92.5965070430971,72.06677083554494,113.12624325064927,47.184862122950854,25.01800616539283,69.35171808050887,71.52713561023539,42.22289260238091,100.83137861808987,61.4726039600539,24.230745217889098,98.71446270221871,54.80426597198735
49,59.0,95.73644499252664,75.1253000041336,116.34758998091968,47.81785887106156,25.69501796228947,69.94069977983366,71.47256431702569,42.211932241080845,100.73319639297054,62.86321455987838,25.65255930607531,100.07386981368145,53.54284363729355
50,65.0,100.65135014734855,79.92914200233314,121.37355829236397,50.30041871321185,28.16183921970985,72.43899820671383,75.35341941384334,46.07237989739177,104.6344589302949,65.67031851108423,28.460100205734296,102.88053681643414,62.21659612899666
51,68.0,98.99093716293105,78.2895200407174,119.69235428514466,48.43233795198135,26.2765360538908,70.58813985007191,73.40752498672181,44.10175994734701,102.71329002609662,63.881913708571396,26.64322423236237,101.12060318478042,55.81730534862851
52,57.0,91.37070860299474,70.81326745736386,111.92814974862561,47.002794373041255,24.843044171333503,69.16254457474902,71.57010930031534,42.27048449110818,100.8697341095225,61.81194870885405,24.57632244832491,99.0475749693832,54.45369191698847
53,58.0,90.44013048081615,69.84928625373958,111.03097470789272,48.576425366766706,26.415319509246093,70.73753122428731,74.46810510195449,45.17152219464973,103.76468800925929,63.92976078106682,26.72131168407076,101.13820987806287,48.785723836266634
54,59.0,92.75934955187354,72.16267918407364,113.35601991967346,48.77148336429632,26.598036172240537,70.94493055635212,74.19775176923855,44.872620548078594,103.52288299039847,63.809906827835086,26.5801213474852,101.03969230818497,51.59295277665835
55,64.0,91.17392727846166,70.60096953450572,111.74688502241759,51.40168255604754,29.291187030364373,73.51217808173071,76.20554070971036,46.972506198582764,105.43857522083796,66.44390954471599,29.282806096172965,103.60501299325901,49.43012481088448
56,64.0,105.50738118975593,84.60291029952992,126.41185207998191,56.77470093188662,34.60848213706143,78.94091972671181,83.4431741238456,54.05155226208037,112.83479598561081,72.89159296538347,35.675499030446694,110.1076869003202,64.14137839216038
57,65.0,95.48485482184056,74.87911039374423,116.09059924993687,53.32225860603447,31.224300953645052,75.42021625842389,77.04174065670708,47.80357795865282,106.27990335476133,67.95011167421569,30.78709080837031,105.11313254006109,53.91967500770818
58,62.0,89.20000635380117,68.62873722598658,109.77127548161576,49.004112122714275,26.854620295619466,71.1536039498091,74.02158257477794,44.72782140204925,103.31534374750663,64.12072756224363,26.910942530046317,101.33051259444095,42.97029580550826
59,62.0,93.207376892914,72.61876753539592,113.79598625043208,50.689354185736356,28.540256760955483,72.83845161051724,75.3445331468212,46.03980369925783,104.64926259438457,65.44663262452339,28.238571294922853,102.65469395412394,48.89335926343132
60,61.0,100.27697804738172,79.53658024797095,121.01737584679249,52.20658918196262,30.10247239636848,74.31070596755676,77.04702152503518,47.802764411865375,106.29127863820499,68.00240241168251,30.822148986258366,105.18265583710665,53.601361799237964
61,64.0,97.87641132668055,77.16350437676871,118.58931827659241,50.27078050001754,28.13443878365828,72.40712221637679,75.87548872445973,46.594091977641554,105.1568854712779,66.15084463714318,28.948057392816356,103.35363188147001,56.9628775254389
62,67.0,96.06437629500861,75.43880728087113,116.6899453091461,51.54387591777644,29.414953315078993,73.67279852047389,76.58224481405922,47.318223302123876,105.84626632599458,66.57149406179309,29.392027526275783,103.7509605973104,56.71074732009801
63,64.0,87.57844768892978,67.07357446793597,108.08332090992359,50.06293713659761,27.910551192898115,72.2153230802971,74.90475922740046,45.61889874702449,104.19061970777642,64.17578846194029,26.98904815008099,101.36252877379957,47.12140309649418
64,62.0,90.02253142632162,69.49702073009215,110.54804212255108,51.987831124111906,29.846233339349705,74.12942890887412,76.58707135541641,47.301795713037045,105.87234699779579,66.01118008539832,28.83921534567936,103.1831448251173,55.525796082107576
65,60.0,90.33402746202913,69.78146494790205,110.8865899761562,50.14948821987331,27.99430346694619,72.30467297280043,75.3200382201096,46.023434046703734,104.61664239351545,64.7396741658637,27.544105568046916,101.9352427636805,50.652417503248465
66,62.0,93.21710090307049,72.6491121477984,113.78508965834257,51.02027076115044,28.89117486822699,73.1493666540739,76.31474025810405,47.06741790463257,105.56206261157551,65.78495755217706,28.62098308677273,102.94893201758141,55.68483452264234
67,63.0,90.25477186463479,69.67233930243923,110.83720442683037,48.926995023723194,26.781392101218366,71.07259794622803,74.61175622785571,45.338870208945636,103.88464224676575,64.29277117714757,27.0997874594131,101.48575489488202,48.23546649508538
68,64.0,93.17657695138438,72.56954852796507,113.7836053748037,48.85710549214776,26.721773206365985,70.99243777792952,73.83604827569643,44.568170094159704,103.10392645723316,64.23202728063535,27.030833408945238,101.43322115232544,49.74557523053413
69,70.0,93.88630408236632,73.27710792694417,114.49550023778848,50.44610883833971,28.32702956222661,72.5651881144528,76.15080470798746,46.91806631520853,105.3835431007664,65.84325470288657,28.682974219123764,103.00353518664937,56.3131596062936
70,65.0,91.69794939746538,71.14932299412303,112.24657580080773,51.539913937865386,29.416035846438174,73.66379202929258,76.26553167996248,47.01540624601616,105.5156571139088,65.97112631489516,28.80821005020761,103.13404257958273,56.193511602468796
71,87.0,101.68930641141834,80.92922107462452,122.44939174821216,50.28679924477014,28.179811742076232,72.39378674746405,76.07992802577033,46.856188582025766,105.30366746951489,66.12466842727127,28.960283597897384,103.28905325664515,55.56760137856896
72,81.0,104.9603512007718,84.10217335391347,125.81852904763011,51.38096128736617,29.280983933719135,73.48093864101321,77.22899381682572,47.999857644802695,106.45812998884874,67.56474410937122,30.39383624881485,104.73565196992757,61.05976286187002
73,64.0,110.22484914663866,89.57558668122644,130.87411161205085,63.737516209246024,41.80829137966126,85.66674103883079,85.54237481888646,56.58512223838182,114.49962739939113,77.66924146267802,40.69987407782593,114.63860884753012,74.69322412810395
74,63.0,98.9976526100145,78.56089481936439,119.43441040066459,58.736414251508236,36.75189573992171,80.72093276309478,80.72368350860334,51.713729659923104,109.73363735728358,71.83085607608542,34.82169516635899,108.84001698581186,66.50974699298676
75,60.0,99.02675491397214,78.57033747086834,119.48317235707594,58.56965267910271,36.60925758663365,80.53004777157174,80.94307384655365,51.9708142937923,109.91533339931499,72.12084511432828,35.141914077351785,109.09977615130477,62.48770605530395
76,65.0,105.83061597058912,85.25559894578184,126.40563299539642,61.83724931776529,39.84715205895343,83.82734657657717,85.54112460843044,56.50030139782985,114.581947819031,75.43051359136133,38.44058684225834,112.4204403404643,73.67492904082665
77,72.0,106.93105558893164,86.33389295171115,127.5282182261521,62.11534169942396,40.122883862446,84.10779953640193,85.76124649035145,56.71364262307769,114.80885035762523,75.72900029416519,38.73275166702774,112.72524892130264,73.3845612604854
78,67.0,107.5526021040571,87.02319280837267,128.08201139974153,63.447216840146005,41.509019981499044,85.38541369879296,85.0642291597726,56.11662874738557,114.01182957215961,76.42109418792563,39.46430004831837,113.37788832753292,73.62459787439461
79,71.0,79.04074388418799,58.41670946890369,99.6647782994723,39.60734959975272,17.334931739604382,61.879767459901075,67.19627759684214,37.74854060596347,96.64401458772079,55.22293756329971,17.868723289601803,92.57715183699763,43.129620721170085
80,50.0,83.10218909121775,62.46815304241658,103.73622514001893,41.113891353691244,18.878548051096292,63.3492346562862,68.57336995937297,39.17766822867021,97.96907169007572,57.06759288055877,19.761334943765466,94.37385081735206,47.05211639555126
81,48.0,67.33192541529618,46.40736943020926,88.25648140038311,27.069832902459822,4.6239114094275955,49.51575439549207,54.701510260192585,24.9965091778886,84.40651134249659,44.27806484001202,6.5464893262431465,82.0096403537809,29.704936652586248
82,43.0,55.45116193450525,32.562013631271896,78.3403102377386,9.122859044711188,-13.905147149806254,32.15086523922862,43.716285095623526,13.354932757340219,74.07763743390684,30.109561160696558,-8.583409631190902,68.80253195258402,11.986545644156584
83,38.0,60.12318758687774,38.0057097725805,82.24066540117497,11.134023461497813,-11.856557907304758,34.12460483030038,45.888935356880204,15.551673064046309,76.22619764971411,32.671559581006576,-5.879413476993164,71.22253263900632,12.275903553836242
84,40.0,66.23872656311534,44.22279848416413,88.25465464206654,10.912709447400829,-12.14472755860985,33.97014645341151,45.19345842674215,14.74795913525242,75.63895771823188,33.40156057285564,-5.130059379188882,71.93318052490017,21.863232707398012
85,41.0,68.5311349306174,45.789189765217245,91.27308009601754,9.659941951811462,-13.517457426820378,32.8373413304433,43.778709506949426,13.24941212988436,74.30800688401449,31.18141497876812,-7.600364989214853,69.9631949467511,18.898948826431926
86,41.0,75.83105848509126,51.77220753548881,99.8899094346937,13.404367041933702,-9.717363484798874,36.52609756866627,47.69983252967695,17.180821878470464,78.21884318088343,35.81600074109717,-3.16757907970149,74.79958056189582,24.779872913873334
87,42.0,79.31835837468633,56.835185548065674,101.80153120130699,15.19127244977148,-7.884006753958585,38.266551653501544,49.781941279199685,19.320171831377916,80.24371072702145,38.087238380609215,-0.59741633120228,76.7718930924207,27.590615002001147
88,33.0,89.62355545962434,66.77846784452495,112.46864307472373,18.24097443639359,-4.803610629543086,41.285559502330266,52.576140925885035,22.05901141104353,83.09327044072653,42.22633027241503,3.508103214271265,80.94455733055881,32.51183294124642
89,40.0,89.81911376161473,66.18794705589606,113.4502804673334,18.18941589807126,-4.906885663366853,41.28571745950937,53.451020304674216,22.662426866257306,84.23961374309114,44.22539138563659,5.269390029567867,83.18139274170531,27.238205402521668
90,45.0,92.92732053114327,69.33164108929488,116.52299997299167,19.601616633536473,-3.5563979907455194,42.75963125781848,55.498256286382976,24.553979391457194,86.44253318130878,46.68085731283182,7.638997558412588,85.72271706725104,31.33782966490763
91,41.0,92.41323033082767,70.70401841024751,114.12244225140783,33.627123927735205,11.160921387087104,56.0933264683833,61.442180180970645,31.42956929906254,91.45479106287877,55.07034044709518,17.228029642821067,92.91265125136927,40.04574099049653
92,59.0,84.8955406623274,63.49672398386802,106.2943573407868,32.799295559955986,10.38113438232277,55.21745673758921,59.963887907418076,30.074782991417738,89.8529928234184,53.28567638268595,15.542125277235234,91.02922748813667,37.0990535385186
93,53.0,86.1187185390548,64.74703720060997,107.49039987749963,30.91876193768477,8.468178874379523,53.369345000990016,59.7987975133597,29.901043975006065,89.69655105171333,51.64656529537918,13.899949565038803,89.39318102571956,33.31566754353936
94,47.0,71.56583953412814,50.508013491639055,92.62366557661724,23.310389447954382,0.8033984836057171,45.81738041230305,49.842113810278086,19.893512365065064,79.7907152554911,41.6578905978939,3.855787319021372,79.45999387676643,23.56612930751081
95,43.0,72.09904096854588,51.09693957742645,93.10114235966529,22.79222047303638,0.2517486104523972,45.33269233562037,50.04019096213325,20.07788750138664,80.00249442287986,40.89797061176546,3.0692721083745966,78.72666911515633,28.75050555703308
96,42.0,69.86894199446053,48.877826570043005,90.86005741887806,22.197299653585027,-0.425692911422447,44.8202922185925,50.29419293792587,20.305598238123228,80.28278763772852,39.428229762832764,1.4985596788352085,77.35789984683032,31.266998272065205
97,46.0,65.9903080368057,45.05060551949138,86.93001055412005,21.359787281844717,-1.3673028715859963,44.086877435275426,48.252180657389296,18.093542367777427,78.41081894700116,37.06612733120037,-0.9748974070442944,75.10715206944504,29.47719608640743
98,40.0,62.530330129483886,41.53666696986936,83.5239932890984,21.399762342334856,-1.340324761730852,44.13984944640056,48.37059573759084,18.23017433608841,78.51101713909327,37.03020874518223,-1.0245936146031693,75.08501110496763,27.959202799589058
99,51.0,70.63737029339919,49.598793806292065,91.6759467805063,24.438244751594713,1.8223567849208024,47.054132718268626,52.78609649352091,22.85092951418805,82.72126347285378,41.52790159210429,3.5933420412082513,79.46246114300033,31.348713190876058
100,47.0,71.15175425638473,48.649182410101986,93.6543261026675,22.842037676713144,0.2364785051617435,45.44759684826454,49.77652400306122,19.84366363516396,79.70938437095847,38.931511295087425,0.7433640160906381,77.11965857408421,34.36332262735963
101,43.0,59.90336467547076,38.93421051214523,80.87251883879628,19.203442842527874,-3.4775244595798878,41.88441014463563,46.153526512957804,16.057665242166696,76.24938778374892,35.06710221809416,-2.9504746138085833,73.08467904999691,22.48361986563245
102,41.0,77.70634131179989,56.680289471354456,98.73239315224534,29.577197054534473,7.107929711776182,52.04646439729277,56.842124908148136,27.033539445227706,86.65071037106856,47.5508575218573,9.824544271349605,85.27717077236501,35.0622836575461
103,49.0,95.4987442116571,73.88815534549279,117.1093330778214,41.76421767096457,19.205922287956184,64.32251305397295,72.64487540958767,42.57927066534141,102.71048015383393,62.72725428585313,24.88735525180797,100.56715331989825,57.860239336442476
104,60.0,97.27576901644198,75.36643766262789,119.18510037025608,46.47191394967842,23.76594462080908,69.17788327854775,78.18945054694095,47.77729582372672,108.60160527015516,69.0168158669801,30.91859952415637,107.1150322098038,55.99264162929043
105,62.0,96.6723981894009,74.6311702126735,118.71362616612831,44.3509424057943,21.70198306543447,66.99990174615412,75.13233391549718,44.68754070359936,105.57712712739497,68.23465419947509,30.07193362424681,106.39737477470338,51.07767034238352
106,69.0,98.2339466752837,76.12994749345647,120.33794585711092,44.657178875724526,21.953396824196794,67.36096092725226,77.1994835878332,46.665401165518,107.73356601014841,69.11341838148797,30.87306823514365,107.3537685278323,56.33402136290767
107,58.0,98.2796081092397,76.0772594003178,120.48195681816162,47.071836026044956,24.27475917911659,69.86891287297333,79.78942935816946,49.06739675200027,110.51146196433862,72.0795676149986,33.64433106759378,110.51480416240342,55.85848541427825
108,69.0,99.10901401308719,76.76534598323987,121.45268204293451,57.14453600742566,33.965299368157424,80.3237726466939,84.38734979639953,53.47038136713402,115.30431822566507,80.16531032448975,41.32625394048589,119.0043667084936,67.02676568470594
109,72.0,75.90556415210595,54.59705653203532,97.21407177217661,45.41092717505816,22.936062599882124,67.88579175023419,63.51737097359993,33.69403193926466,93.3407100079352,61.227640347268924,23.564673423295112,98.89060727124274,47.25941775545911
110,67.0,82.681908598778,61.24051832187904,104.12329887567692,46.98777678583345,24.395678997812695,69.5798745738542,65.70264215971591,35.85468049481008,95.55060382462173,63.126291162227524,25.35989102674067,100.89269129771438,51.23103635636598
111,62.0,79.30787994665214,57.86454548620339,100.75121440710089,46.466036653112965,23.884045480908988,69.04802782531694,64.64748250043172,34.79247343618162,94.50249156468183,62.700110895451694,24.926374912934275,100.4738468779691,52.82304871140061
112,65.0,76.89453207753708,45.591973061845245,108.19709109322889,49.25551421156018,24.913741058520547,73.59728736459982,58.91650897879645,27.086801752649716,90.74621620494318,59.33555870187737,20.455126053926357,98.21599134982839,57.78645939347823
113,71.0,74.48194226772641,48.326684146287285,100.63720038916553,45.685150430025416,22.13707421020075,69.23322664985008,56.62491208396508,26.00100052118051,87.24882364674963,56.4465996100893,18.04815086746659,94.84504835271201,49.368604548124225
114,65.0,69.6115222184824,44.743363995505625,94.47968044145918,45.09061530336579,21.365771250478897,68.81545935625267,55.134307895759314,24.615686091011337,85.65292970050729,55.13600224662363,16.831520170164648,93.44048432308261,45.687427964185595
115,71.0,85.45794544654747,63.87403824054946,107.04185265254546,60.144293223350054,37.74548324523042,82.54310320146968,67.19478398011746,37.50253096295641,96.88703699727851,69.60933588968153,32.149984866187395,107.0686869131757,64.5575118883493
116,103.0,104.22023674793749,83.68324540150343,124.75722809437154,94.2198621193785,72.54071093489196,115.89901330386505,93.53358732325329,64.60681886921574,122.46035577729081,97.08888828601886,60.37609294156517,133.80168363047252,101.74594916651029
117,119.0,126.97128371200272,106.68743797807169,147.25512944593373,103.66538361691988,82.04662356591261,125.28414366792714,108.58995115737869,80.06700032253535,137.11290199222208,109.19350380597116,72.58142037893114,145.80558723301118,124.40292563401948
118,107.0,127.31113958285012,107.35445142419714,147.2678277415031,111.79041462635237,90.23330880433858,133.34752044836617,115.94795442744532,87.62405675190422,144.2718521029864,114.31103107553487,77.80405170271288,150.81801044835686,126.76782302875716
119,90.0,125.80106307659649,105.79750820418582,145.80461794900717,113.59046102859203,92.01058201513472,135.17034004204936,116.3104685461765,87.89810234974817,144.7228347426048,116.38086056695447,79.86036536908888,152.90135576482004,117.60230079163665
120,98.0,126.9446661871803,106.89933896599902,146.9899934083616,116.86578274778725,95.2705093546923,138.4610561408822,119.40803371753562,90.93886337405401,147.87720406101718,120.29588425593518,83.75391116922506,156.83785734264526,125.03420639367489
121,99.0,120.20947147795793,100.13803561520774,140.28090734070813,112.50600020519494,90.85884910497971,134.15315130541015,115.40823372383306,86.79371308859966,144.02275435906648,116.12943610405364,79.55820101032155,152.70067119778574,123.37219625312747
122,89.0,107.68225263257888,87.54887730328322,127.81562796187453,109.17550605537821,87.48899035345843,130.86202175729798,111.16999619840003,82.47110714872875,139.8688852480713,111.94580273883041,75.34087536413472,148.55073011352607,109.75823304903204
123,92.0,100.3291979708983,80.18971002224093,120.46868591955568,106.32029968624174,84.68115253260895,127.95944683987453,108.56343040390016,80.03495579796086,137.09190500983945,107.48264222999596,70.88287685230368,144.08240760768822,106.70027843494111
